Category,SKU,Name,English Name,Unit,Qty
مجموعة الاصناف التجريبية,TS-10001,صنف تجريبي 1 ,صنف تجريبي 1 ,PCS,800
مجموعة الاصناف التجريبية,TS-10002,صنف تجريبي 2,صنف تجريبي 2,PCS,688
