Category,SKU,Name,English Name,Unit,Qty
,11 / 4,,,,2
,BT 04,,,,103
,FMB120,,,,432
,FMB125,,,,19
,German A,,,,354
,LIBRA M,,,,18
,MECHATRONICS,,,,361
,RFID Socket,,,,4
,TELTONIKA FMC 130,,,,4
,فاصل - Relay,,,,35
